ID,Date,Feeding_Time,Pellet_Cake,Fish_Prawn,Swimming_Eratically,Body_Coloration,Rubbing,Remarks
MGC2,5/12/22,AM,1,1,0,NA,,
MGC2,5/12/22,PM,1,1,0,NA,,
MGC3,5/12/22,AM,1,1,0,NA,,
MGC3,5/12/22,PM,1,1,0,NA,,
MGC4,5/12/22,AM,1,1,0,NA,,
MGC4,5/12/22,PM,1,1,0,NA,,
MGC5,5/12/22,AM,1,1,0,NA,,
MGC5,5/12/22,PM,1,1,0,NA,,
MGC6,5/12/22,AM,0,1,0,NA,,
MGC6,5/12/22,PM,1,1,0,NA,,
MGC1,6/12/22,AM,0,1,0,20,,
MGC1,6/12/22,PM,0,1,0,NA,,
MGC2,6/12/22,AM,0,1,0,20,,
MGC2,6/12/22,PM,0,1,0,NA,,
MGC3,6/12/22,AM,1,1,0,80/90,,
MGC3,6/12/22,PM,0,1,0,NA,,
MGC4,6/12/22,AM,1,1,0,70/80,,
MGC4,6/12/22,PM,1,1,0,NA,,
MGC5,6/12/22,AM,0,1,0,70,,
MGC5,6/12/22,PM,1,1,0,NA,,
MGC6,6/12/22,AM,1,1,0,70,,
MGC6,6/12/22,PM,1,1,0,NA,,
MGC1,7/12/22,AM,1,1,0,0,,
MGC1,7/12/22,PM,1,1,0,0,,
MGC2,7/12/22,AM,1,1,0,0,,
MGC2,7/12/22,PM,0,1,0,0,,
MGC3,7/12/22,AM,1,1,0,0,,
MGC3,7/12/22,PM,1,1,0,0,,
MGC4,7/12/22,AM,1,1,0,0,,
MGC4,7/12/22,PM,1,1,0,0,,
MGC5,7/12/22,AM,1,1,0,0,,
MGC5,7/12/22,PM,1,1,0,0,,
MGC6,7/12/22,AM,1,1,0,0,,
MGC6,7/12/22,PM,1,1,0,0,,
MGC1,8/12/22,AM,1,1,0,0,,
MGC1,8/12/22,PM,1,1,0,NA,,
MGC2,8/12/22,AM,1,1,0,0,,
MGC2,8/12/22,PM,1,1,0,NA,,
MGC3,8/12/22,AM,1,1,0,0,,
MGC3,8/12/22,PM,1,1,0,NA,,
MGC4,8/12/22,AM,1,1,0,0,,
MGC4,8/12/22,PM,1,1,0,NA,,
MGC5,8/12/22,AM,1,1,0,0,,
MGC5,8/12/22,PM,1,1,0,NA,,
MGC6,8/12/22,AM,1,1,0,0,,
MGC6,8/12/22,PM,1,1,0,NA,,
MGC1,9/12/22,AM,0,1,0,20,,
MGC1,9/12/22,PM,1,1,0,0,,
MGC2,9/12/22,AM,0,1,0,20,,
MGC2,9/12/22,PM,1,1,0,0,,
MGC3,9/12/22,AM,0,1,0,90,,
MGC3,9/12/22,PM,1,1,0,0,,
MGC4,9/12/22,AM,0,1,0,80,,
MGC4,9/12/22,PM,1,1,0,0,,
MGC5,9/12/22,AM,0,1,0,80,,
MGC5,9/12/22,PM,1,1,0,0,,
MGC6,9/12/22,AM,0,1,0,60,,
MGC6,9/12/22,PM,1,1,0,0,,
MGC1,10/12/22,AM,1,1,0,20,,
MGC1,10/12/22,PM,1,1,0,0,,
MGC2,10/12/22,AM,1,1,0,20,,
MGC2,10/12/22,PM,1,1,0,0,,
MGC3,10/12/22,AM,1,1,0,90,,
MGC3,10/12/22,PM,1,1,0,0,,
MGC4,10/12/22,AM,1,1,0,80,,
MGC4,10/12/22,PM,1,1,0,0,,
MGC5,10/12/22,AM,1,1,0,80,,
MGC5,10/12/22,PM,1,1,0,0,,
MGC6,10/12/22,AM,1,1,0,60,,
MGC6,10/12/22,PM,1,1,0,0,,
MGC1,11/12/22,AM,1,1,0,0,,
MGC1,11/12/22,PM,1,1,0,0,,
MGC2,11/12/22,AM,1,1,0,0,,
MGC2,11/12/22,PM,1,1,0,0,,
MGC3,11/12/22,AM,1,1,0,0,,
MGC3,11/12/22,PM,1,1,0,0,,
MGC4,11/12/22,AM,1,1,0,0,,
MGC4,11/12/22,PM,1,1,0,0,,
MGC5,11/12/22,AM,1,1,0,0,,
MGC5,11/12/22,PM,1,1,0,0,,
MGC6,11/12/22,AM,1,1,0,0,,
MGC6,11/12/22,PM,1,1,0,0,,
MGC1,12/12/22,AM,1,1,0,0,,
MGC1,12/12/22,PM,1,1,0,0,,
MGC2,12/12/22,AM,1,1,0,0,,
MGC2,12/12/22,PM,1,1,0,0,,
MGC3,12/12/22,AM,1,1,0,0,,
MGC3,12/12/22,PM,1,1,0,0,,
MGC4,12/12/22,AM,1,1,0,0,,
MGC4,12/12/22,PM,1,1,0,0,,
MGC5,12/12/22,AM,1,1,0,0,,
MGC5,12/12/22,PM,1,1,0,0,,
MGC6,12/12/22,AM,1,1,0,0,,
MGC6,12/12/22,PM,1,1,0,0,,
MGC1,13/12/22,AM,1,1,0,0,,
MGC1,13/12/22,PM,1,1,0,0,,
MGC2,13/12/22,AM,1,1,0,0,,
MGC2,13/12/22,PM,1,1,0,0,,
MGC3,13/12/22,AM,1,1,0,0,,
MGC3,13/12/22,PM,1,1,0,0,,
MGC4,13/12/22,AM,1,1,0,0,,
MGC4,13/12/22,PM,1,1,0,0,,
MGC5,13/12/22,AM,1,1,0,0,,
MGC5,13/12/22,PM,1,1,0,0,,
MGC6,13/12/22,AM,1,1,0,0,,
MGC6,13/12/22,PM,1,1,0,0,,
MGC1,14/12/22,AM,NA,NA,NA,NA,,
MGC1,14/12/22,PM,1,1,0,NA,,
MGC2,14/12/22,AM,NA,NA,NA,NA,,
MGC2,14/12/22,PM,1,1,0,NA,,
MGC3,14/12/22,AM,NA,NA,NA,NA,,
MGC3,14/12/22,PM,0,1,0,NA,,
MGC4,14/12/22,AM,NA,NA,NA,NA,,
MGC4,14/12/22,PM,1,1,0,NA,,
MGC5,14/12/22,AM,NA,NA,NA,NA,,
MGC5,14/12/22,PM,0,1,0,NA,,
MGC6,14/12/22,AM,NA,NA,NA,NA,,
MGC6,14/12/22,PM,1,1,0,NA,,
MGC1,15/12/22,AM,0,1,0,30,,
MGC1,15/12/22,PM,NA,NA,NA,NA,,
MGC2,15/12/22,AM,0,1,0,30,,
MGC2,15/12/22,PM,NA,NA,NA,NA,,
MGC3,15/12/22,AM,0,1,0,90,,
MGC3,15/12/22,PM,NA,NA,NA,NA,,
MGC4,15/12/22,AM,0,1,0,80,,
MGC4,15/12/22,PM,NA,NA,NA,NA,,
MGC5,15/12/22,AM,1,1,0,80,,
MGC5,15/12/22,PM,NA,NA,NA,NA,,
MGC6,15/12/22,AM,1,1,0,70,,
MGC6,15/12/22,PM,NA,NA,NA,NA,,
MGC1,16/12/22,AM,NA,NA,NA,NA,,
MGC1,16/12/22,PM,1,NA,0,NA,,
MGC2,16/12/22,AM,NA,NA,NA,NA,,
MGC2,16/12/22,PM,0,1,0,NA,,
MGC3,16/12/22,AM,NA,NA,NA,NA,,
MGC3,16/12/22,PM,0,1,0,NA,,
MGC4,16/12/22,AM,NA,NA,NA,NA,,
MGC4,16/12/22,PM,1,1,0,80,,
MGC5,16/12/22,AM,NA,NA,NA,NA,,
MGC5,16/12/22,PM,1,1,0,NA,,
MGC6,16/12/22,AM,NA,NA,NA,NA,,
MGC6,16/12/22,PM,1,NA,0,NA,,
MGC1,17/12/22,AM,1,1,0,NA,,
MGC1,17/12/22,PM,NA,NA,NA,NA,,
MGC2,17/12/22,AM,1,1,0,NA,,
MGC2,17/12/22,PM,NA,NA,NA,NA,,
MGC3,17/12/22,AM,0,1,0,NA,,
MGC3,17/12/22,PM,NA,NA,NA,NA,,
MGC4,17/12/22,AM,1,1,0,NA,,
MGC4,17/12/22,PM,NA,NA,NA,NA,,
MGC5,17/12/22,AM,1,1,0,NA,,
MGC5,17/12/22,PM,NA,NA,NA,NA,,
MGC6,17/12/22,AM,0,1,0,NA,,
MGC6,17/12/22,PM,NA,NA,NA,NA,,
MGC1,18/12/22,AM,1,1,0,0,,
MGC1,18/12/22,PM,1,1,0,NA,,
MGC2,18/12/22,AM,0,1,0,0,,
MGC2,18/12/22,PM,0,1,0,NA,,
MGC3,18/12/22,AM,1,1,0,0,,
MGC3,18/12/22,PM,1,1,0,NA,,
MGC4,18/12/22,AM,1,1,0,0,,
MGC4,18/12/22,PM,1,1,0,NA,,
MGC5,18/12/22,AM,1,1,0,0,,
MGC5,18/12/22,PM,1,1,0,NA,,
MGC6,18/12/22,AM,1,1,0,0,,
MGC6,18/12/22,PM,0,1,0,NA,,
MGC1,20/12/22,AM,NA,NA,NA,NA,,
MGC1,20/12/22,PM,1,1,0,NA,,
MGC2,20/12/22,AM,NA,NA,NA,NA,,
MGC2,20/12/22,PM,1,1,0,NA,,
MGC3,20/12/22,AM,NA,NA,NA,NA,,
MGC3,20/12/22,PM,1,1,0,NA,,
MGC4,20/12/22,AM,NA,NA,NA,NA,,
MGC4,20/12/22,PM,0,1,0,NA,,
MGC5,20/12/22,AM,NA,NA,NA,NA,,
MGC5,20/12/22,PM,1,1,0,NA,,
MGC6,20/12/22,AM,NA,NA,NA,NA,,
MGC6,20/12/22,PM,1,1,0,NA,,
MGC1,21/12/22,AM,NA,NA,NA,NA,,
MGC1,21/12/22,PM,NA,1,0,NA,0,
MGC2,21/12/22,AM,NA,NA,NA,NA,,
MGC2,21/12/22,PM,1,1,0,NA,0,
MGC3,21/12/22,AM,NA,NA,NA,NA,,
MGC3,21/12/22,PM,NA,1,0,NA,0,
MGC4,21/12/22,AM,NA,NA,NA,NA,,
MGC4,21/12/22,PM,1,1,0,NA,0,
MGC5,21/12/22,AM,NA,NA,NA,NA,,
MGC5,21/12/22,PM,NA,1,0,NA,0,
MGC6,21/12/22,AM,NA,NA,NA,NA,,
MGC6,21/12/22,PM,NA,1,0,NA,0,
MGC1,23/12/22,AM,1,1,0,NA,,
MGC1,23/12/22,PM,1,1,0,NA,,
MGC2,23/12/22,AM,1,1,0,NA,,
MGC2,23/12/22,PM,1,1,0,NA,,
MGC3,23/12/22,AM,1,1,0,NA,,
MGC3,23/12/22,PM,1,1,0,NA,,
MGC4,23/12/22,AM,1,1,0,NA,,
MGC4,23/12/22,PM,1,1,0,NA,,
MGC5,23/12/22,AM,1,1,0,NA,,
MGC5,23/12/22,PM,1,1,0,NA,,
MGC6,23/12/22,AM,1,1,0,NA,,
MGC6,23/12/22,PM,1,1,0,NA,,
MGC1,25/12/22,AM,NA,NA,NA,NA,,
MGC1,25/12/22,PM,1,1,0,NA,,
MGC2,25/12/22,AM,NA,NA,NA,NA,,
MGC2,25/12/22,PM,1,1,0,NA,,
MGC3,25/12/22,AM,NA,NA,NA,NA,,
MGC3,25/12/22,PM,1,1,0,NA,,
MGC4,25/12/22,AM,NA,NA,NA,NA,,
MGC4,25/12/22,PM,0,1,0,NA,,
MGC5,25/12/22,AM,NA,NA,NA,NA,,
MGC5,25/12/22,PM,1,1,0,NA,,
MGC6,25/12/22,AM,NA,NA,NA,NA,,
MGC6,25/12/22,PM,0,1,0,NA,,
MGC1,27/12/22,AM,NA,NA,NA,NA,,
MGC1,27/12/22,PM,1,1,0,0,,
MGC2,27/12/22,AM,NA,NA,NA,NA,,
MGC2,27/12/22,PM,0,1,0,0,,
MGC3,27/12/22,AM,NA,NA,NA,NA,,
MGC3,27/12/22,PM,1,1,0,0,,
MGC4,27/12/22,AM,NA,NA,NA,NA,,
MGC4,27/12/22,PM,1,1,0,0,,
MGC5,27/12/22,AM,NA,NA,NA,NA,,
MGC5,27/12/22,PM,1,1,0,0,,
MGC6,27/12/22,AM,NA,NA,NA,NA,,
MGC6,27/12/22,PM,0,1,0,0,,
MGC1,28/12/22,AM,NA,NA,NA,NA,,
MGC1,28/12/22,PM,1,1,0,0,,
MGC2,28/12/22,AM,NA,NA,NA,NA,,
MGC2,28/12/22,PM,1,1,0,0,,
MGC3,28/12/22,AM,NA,NA,NA,NA,,
MGC3,28/12/22,PM,1,1,0,0,,
MGC4,28/12/22,AM,NA,NA,NA,NA,,
MGC4,28/12/22,PM,1,1,0,0,,
MGC5,28/12/22,AM,NA,NA,NA,NA,,
MGC5,28/12/22,PM,1,1,0,0,,
MGC6,28/12/22,AM,NA,NA,NA,NA,,
MGC6,28/12/22,PM,1,1,0,0,,
